purchase_id,customer_id,product_id,quantity,purchase_date,store
T1443,C100,P009,3,2023-08-29 08:00:00,Store B
T1444,C092,P029,2,2023-08-29 12:00:00,Store C
T1445,C080,P047,1,2023-08-29 16:00:00,Store B
T1446,C055,P037,4,2023-08-29 20:00:00,Store A
T1447,C081,P023,2,2023-08-30 00:00:00,Store B
T1448,C074,P013,4,2023-08-30 04:00:00,Store C
T1449,C066,P032,2,2023-08-30 08:00:00,Store A
T1450,C031,P046,1,2023-08-30 12:00:00,Store C
T1451,C095,P047,1,2023-08-30 16:00:00,Store C
T1452,C068,P048,2,2023-08-30 20:00:00,Store B
T1453,C041,P023,1,2023-08-31 00:00:00,Store C
T1454,C061,P045,1,2023-08-31 04:00:00,Store A
T1455,C065,P017,2,2023-08-31 08:00:00,Store C
T1456,C092,P040,2,2023-08-31 12:00:00,Store C
T1457,C087,P021,2,2023-08-31 16:00:00,Store B
T1458,C089,P002,1,2023-08-31 20:00:00,Store C
T1459,C004,P037,1,2023-09-01 00:00:00,Store B
T1460,C066,P006,2,2023-09-01 04:00:00,Store B
T1461,C071,P044,4,2023-09-01 08:00:00,Store A
T1462,C006,P018,2,2023-09-01 12:00:00,Store A
T1463,C050,P030,4,2023-09-01 16:00:00,Store A
T1464,C089,P022,3,2023-09-01 20:00:00,Store A
T1465,C032,P033,2,2023-09-02 00:00:00,Store B
T1466,C075,P030,1,2023-09-02 04:00:00,Store C
T1467,C044,P017,2,2023-09-02 08:00:00,Store A
T1468,C004,P043,2,2023-09-02 12:00:00,Store A
T1469,C047,P032,2,2023-09-02 16:00:00,Store A
T1470,C099,P042,1,2023-09-02 20:00:00,Store C
T1471,C091,P014,2,2023-09-03 00:00:00,Store A
T1472,C099,P010,1,2023-09-03 04:00:00,Store C
T1473,C071,P047,2,2023-09-03 08:00:00,Store B
T1474,C027,P036,1,2023-09-03 12:00:00,Store B
T1475,C076,P034,3,2023-09-03 16:00:00,Store B
T1476,C069,P009,1,2023-09-03 20:00:00,Store C
T1477,C093,P042,1,2023-09-04 00:00:00,Store A
T1478,C025,P028,1,2023-09-04 04:00:00,Store A
T1479,C071,P011,2,2023-09-04 08:00:00,Store A
T1480,C034,P014,1,2023-09-04 12:00:00,Store A
T1481,C057,P039,1,2023-09-04 16:00:00,Store A
T1482,C088,P047,2,2023-09-04 20:00:00,Store C
T1483,C071,P019,1,2023-09-05 00:00:00,Store B
T1484,C062,P015,4,2023-09-05 04:00:00,Store A
T1485,C064,P028,4,2023-09-05 08:00:00,Store B
T1486,C069,P024,2,2023-09-05 12:00:00,Store C
T1487,C090,P008,1,2023-09-05 16:00:00,Store C
T1488,C096,P043,2,2023-09-05 20:00:00,Store A
T1489,C099,P009,1,2023-09-06 00:00:00,Store C
T1490,C090,P047,1,2023-09-06 04:00:00,Store B
T1491,C056,P033,1,2023-09-06 08:00:00,Store A
T1492,C085,P033,4,2023-09-06 12:00:00,Store A
T1493,C067,P019,1,2023-09-06 16:00:00,Store B
T1494,C049,P003,2,2023-09-06 20:00:00,Store A
T1495,C093,P010,2,2023-09-07 00:00:00,Store A
T1496,C012,P040,1,2023-09-07 04:00:00,Store B
T1497,C096,P047,1,2023-09-07 08:00:00,Store A
T1498,C069,P042,5,2023-09-07 12:00:00,Store A
T1499,C082,P001,2,2023-09-07 16:00:00,Store B
T1500,C083,P029,2,2023-09-07 20:00:00,Store C
T1501,C096,P050,1,2023-09-08 00:00:00,Store B
T1502,C082,P034,1,2023-09-08 04:00:00,Store A
T1503,C080,P013,1,2023-09-08 08:00:00,Store B
T1504,C018,P001,1,2023-09-08 12:00:00,Store A
T1505,C074,P034,1,2023-09-08 16:00:00,Store A
T1506,C034,P029,3,2023-09-08 20:00:00,Store B
T1507,C088,P048,1,2023-09-09 00:00:00,Store A
T1508,C073,P047,1,2023-09-09 04:00:00,Store C
T1509,C084,P013,2,2023-09-09 08:00:00,Store A
T1510,C012,P048,3,2023-09-09 12:00:00,Store B
T1511,C022,P049,1,2023-09-09 16:00:00,Store C
T1512,C087,P029,2,2023-09-09 20:00:00,Store C
T1513,C020,P039,1,2023-09-10 00:00:00,Store A
T1514,C019,P024,1,2023-09-10 04:00:00,Store B
T1515,C004,P026,1,2023-09-10 08:00:00,Store A
T1516,C099,P017,3,2023-09-10 12:00:00,Store A
T1517,C088,P007,1,2023-09-10 16:00:00,Store B
T1518,C060,P013,1,2023-09-10 20:00:00,Store B
T1519,C054,P005,1,2023-09-11 00:00:00,Store A
T1520,C059,P026,3,2023-09-11 04:00:00,Store C
T1521,C090,P049,1,2023-09-11 08:00:00,Store A
T1522,C083,P003,1,2023-09-11 12:00:00,Store C
T1523,C040,P007,1,2023-09-11 16:00:00,Store A
T1524,C038,P049,1,2023-09-11 20:00:00,Store B
T1525,C025,P039,2,2023-09-12 00:00:00,Store C
T1526,C083,P001,2,2023-09-12 04:00:00,Store B
T1527,C089,P049,1,2023-09-12 08:00:00,Store B
T1528,C050,P017,1,2023-09-12 12:00:00,Store B
T1529,C007,P043,1,2023-09-12 16:00:00,Store B
T1530,C022,P025,1,2023-09-12 20:00:00,Store B
T1531,C099,P003,1,2023-09-13 00:00:00,Store A
T1532,C054,P015,3,2023-09-13 04:00:00,Store C
T1533,C089,P029,4,2023-09-13 08:00:00,Store A
T1534,C081,P043,5,2023-09-13 12:00:00,Store A
T1535,C062,P032,3,2023-09-13 16:00:00,Store A
T1536,C043,P026,2,2023-09-13 20:00:00,Store B
T1537,C029,P016,2,2023-09-14 00:00:00,Store A
T1538,C080,P025,1,2023-09-14 04:00:00,Store C
T1539,C090,P028,2,2023-09-14 08:00:00,Store A
T1540,C082,P009,1,2023-09-14 12:00:00,Store B
T1541,C075,P001,1,2023-09-14 16:00:00,Store C
T1542,C013,P029,3,2023-09-14 20:00:00,Store C
T1543,C099,P022,1,2023-09-15 00:00:00,Store C
T1544,C091,P016,1,2023-09-15 04:00:00,Store C
T1545,C053,P041,4,2023-09-15 08:00:00,Store A
T1546,C100,P044,1,2023-09-15 12:00:00,Store B
T1547,C080,P041,1,2023-09-15 16:00:00,Store C
T1548,C078,P007,4,2023-09-15 20:00:00,Store C
T1549,C088,P014,2,2023-09-16 00:00:00,Store B
T1550,C092,P029,2,2023-09-16 04:00:00,Store A
T1551,C083,P019,1,2023-09-16 08:00:00,Store C
T1552,C031,P019,1,2023-09-16 12:00:00,Store A
T1553,C058,P002,3,2023-09-16 16:00:00,Store A
T1554,C097,P041,2,2023-09-16 20:00:00,Store A
T1555,C045,P045,2,2023-09-17 00:00:00,Store A
T1556,C062,P015,1,2023-09-17 04:00:00,Store C
T1557,C067,P003,1,2023-09-17 08:00:00,Store C
T1558,C068,P011,4,2023-09-17 12:00:00,Store A
T1559,C080,P046,1,2023-09-17 16:00:00,Store A
T1560,C098,P030,2,2023-09-17 20:00:00,Store B
T1561,C047,P040,1,2023-09-18 00:00:00,Store B
T1562,C029,P018,2,2023-09-18 04:00:00,Store B
T1563,C042,P048,4,2023-09-18 08:00:00,Store C
T1564,C095,P002,2,2023-09-18 12:00:00,Store B
T1565,C082,P032,1,2023-09-18 16:00:00,Store C
T1566,C053,P008,2,2023-09-18 20:00:00,Store C
T1567,C092,P022,3,2023-09-19 00:00:00,Store C
T1568,C094,P006,1,2023-09-19 04:00:00,Store C
T1569,C093,P012,3,2023-09-19 08:00:00,Store B
T1570,C097,P047,2,2023-09-19 12:00:00,Store A
T1571,C049,P040,3,2023-09-19 16:00:00,Store A
T1572,C089,P036,2,2023-09-19 20:00:00,Store A
T1573,C069,P015,1,2023-09-20 00:00:00,Store B
T1574,C093,P028,1,2023-09-20 04:00:00,Store A
T1575,C087,P049,1,2023-09-20 08:00:00,Store B
T1576,C090,P045,4,2023-09-20 12:00:00,Store B
T1577,C083,P018,3,2023-09-20 16:00:00,Store B
T1578,C039,P002,2,2023-09-20 20:00:00,Store A
T1579,C076,P013,1,2023-09-21 00:00:00,Store A
T1580,C100,P045,1,2023-09-21 04:00:00,Store A
T1581,C098,P015,3,2023-09-21 08:00:00,Store C
T1582,C013,P020,1,2023-09-21 12:00:00,Store B
T1583,C037,P029,1,2023-09-21 16:00:00,Store C
T1584,C031,P042,2,2023-09-21 20:00:00,Store B
T1585,C087,P029,1,2023-09-22 00:00:00,Store A
T1586,C092,P003,1,2023-09-22 04:00:00,Store B
T1587,C044,P019,1,2023-09-22 08:00:00,Store B
T1588,C073,P003,1,2023-09-22 12:00:00,Store C
T1589,C093,P014,5,2023-09-22 16:00:00,Store B
T1590,C087,P040,1,2023-09-22 20:00:00,Store A
T1591,C075,P004,1,2023-09-23 00:00:00,Store B
T1592,C079,P011,1,2023-09-23 04:00:00,Store B
T1593,C073,P031,3,2023-09-23 08:00:00,Store B
T1594,C054,P043,1,2023-09-23 12:00:00,Store C
T1595,C077,P032,2,2023-09-23 16:00:00,Store B
T1596,C085,P027,1,2023-09-23 20:00:00,Store B
T1597,C095,P030,1,2023-09-24 00:00:00,Store C
T1598,C082,P043,1,2023-09-24 04:00:00,Store C
T1599,C089,P002,3,2023-09-24 08:00:00,Store C
T1600,C036,P049,3,2023-09-24 12:00:00,Store C
T1601,C069,P009,1,2023-09-24 16:00:00,Store A
T1602,C003,P028,2,2023-09-24 20:00:00,Store A
T1603,C048,P031,4,2023-09-25 00:00:00,Store B
T1604,C087,P034,1,2023-09-25 04:00:00,Store A
T1605,C100,P015,3,2023-09-25 08:00:00,Store B
T1606,C025,P048,1,2023-09-25 12:00:00,Store A
T1607,C064,P025,4,2023-09-25 16:00:00,Store C
T1608,C091,P036,3,2023-09-25 20:00:00,Store C
T1609,C042,P008,4,2023-09-26 00:00:00,Store A
T1610,C076,P009,2,2023-09-26 04:00:00,Store A
T1611,C087,P037,1,2023-09-26 08:00:00,Store B
T1612,C080,P048,4,2023-09-26 12:00:00,Store B
T1613,C040,P045,1,2023-09-26 16:00:00,Store B
T1614,C060,P039,1,2023-09-26 20:00:00,Store C
T1615,C090,P032,2,2023-09-27 00:00:00,Store C
T1616,C076,P017,3,2023-09-27 04:00:00,Store C
T1617,C002,P035,4,2023-09-27 08:00:00,Store C
T1618,C089,P037,1,2023-09-27 12:00:00,Store B
T1619,C011,P019,3,2023-09-27 16:00:00,Store C
T1620,C088,P044,2,2023-09-27 20:00:00,Store C
T1621,C042,P029,1,2023-09-28 00:00:00,Store C
T1622,C099,P007,1,2023-09-28 04:00:00,Store C
T1623,C061,P028,1,2023-09-28 08:00:00,Store A
T1624,C057,P009,1,2023-09-28 12:00:00,Store B
T1625,C034,P028,5,2023-09-28 16:00:00,Store B
T1626,C055,P006,2,2023-09-28 20:00:00,Store C
T1627,C095,P029,2,2023-09-29 00:00:00,Store A
T1628,C100,P017,5,2023-09-29 04:00:00,Store B
T1629,C061,P016,1,2023-09-29 08:00:00,Store B
T1630,C068,P023,3,2023-09-29 12:00:00,Store C
T1631,C087,P031,1,2023-09-29 16:00:00,Store C
T1632,C095,P003,3,2023-09-29 20:00:00,Store B
T1633,C079,P021,1,2023-09-30 00:00:00,Store B
T1634,C063,P026,4,2023-09-30 04:00:00,Store A
T1635,C065,P036,1,2023-09-30 08:00:00,Store B
T1636,C085,P042,1,2023-09-30 12:00:00,Store B
T1637,C002,P037,3,2023-09-30 16:00:00,Store C
T1638,C081,P022,1,2023-09-30 20:00:00,Store B
T1639,C060,P042,2,2023-10-01 00:00:00,Store C
T1640,C091,P012,1,2023-10-01 04:00:00,Store B
T1641,C024,P042,2,2023-10-01 08:00:00,Store B
T1642,C079,P013,1,2023-10-01 12:00:00,Store B
T1643,C071,P011,1,2023-10-01 16:00:00,Store A
T1644,C082,P016,1,2023-10-01 20:00:00,Store C
T1645,C018,P008,1,2023-10-02 00:00:00,Store A
T1646,C078,P040,1,2023-10-02 04:00:00,Store B
T1647,C077,P040,1,2023-10-02 08:00:00,Store A
T1648,C077,P045,1,2023-10-02 12:00:00,Store C
T1649,C080,P002,1,2023-10-02 16:00:00,Store B
T1650,C084,P030,2,2023-10-02 20:00:00,Store A
T1651,C091,P030,3,2023-10-03 00:00:00,Store A
T1652,C051,P012,1,2023-10-03 04:00:00,Store C
T1653,C092,P010,2,2023-10-03 08:00:00,Store A
T1654,C072,P044,2,2023-10-03 12:00:00,Store C
T1655,C021,P011,1,2023-10-03 16:00:00,Store B
T1656,C017,P015,2,2023-10-03 20:00:00,Store B
T1657,C058,P016,1,2023-10-04 00:00:00,Store A
T1658,C090,P017,2,2023-10-04 04:00:00,Store B
T1659,C086,P026,1,2023-10-04 08:00:00,Store B
T1660,C090,P002,2,2023-10-04 12:00:00,Store A
T1661,C074,P050,2,2023-10-04 16:00:00,Store B
T1662,C068,P012,1,2023-10-04 20:00:00,Store A
T1663,C034,P026,1,2023-10-05 00:00:00,Store C
T1664,C057,P023,5,2023-10-05 04:00:00,Store C
T1665,C067,P018,1,2023-10-05 08:00:00,Store C
T1666,C023,P032,2,2023-10-05 12:00:00,Store A
T1667,C045,P049,4,2023-10-05 16:00:00,Store A
T1668,C079,P038,2,2023-10-05 20:00:00,Store B
T1669,C088,P047,2,2023-10-06 00:00:00,Store B
T1670,C100,P003,3,2023-10-06 04:00:00,Store B
T1671,C098,P038,3,2023-10-06 08:00:00,Store B
T1672,C082,P003,1,2023-10-06 12:00:00,Store B
T1673,C066,P030,1,2023-10-06 16:00:00,Store A
T1674,C082,P001,1,2023-10-06 20:00:00,Store A
T1675,C090,P030,4,2023-10-07 00:00:00,Store C
T1676,C029,P045,2,2023-10-07 04:00:00,Store C
T1677,C065,P032,1,2023-10-07 08:00:00,Store C
T1678,C093,P028,3,2023-10-07 12:00:00,Store C
T1679,C063,P021,1,2023-10-07 16:00:00,Store A
T1680,C078,P046,1,2023-10-07 20:00:00,Store A
T1681,C079,P013,2,2023-10-08 00:00:00,Store A
T1682,C040,P027,1,2023-10-08 04:00:00,Store B
T1683,C061,P036,3,2023-10-08 08:00:00,Store B
T1684,C058,P007,1,2023-10-08 12:00:00,Store C
T1685,C008,P022,3,2023-10-08 16:00:00,Store B
T1686,C008,P010,2,2023-10-08 20:00:00,Store A
T1687,C093,P039,1,2023-10-09 00:00:00,Store C
T1688,C051,P015,5,2023-10-09 04:00:00,Store C
T1689,C074,P015,2,2023-10-09 08:00:00,Store B
T1690,C054,P004,1,2023-10-09 12:00:00,Store C
T1691,C098,P032,1,2023-10-09 16:00:00,Store B
T1692,C050,P023,3,2023-10-09 20:00:00,Store B
T1693,C067,P006,1,2023-10-10 00:00:00,Store C
T1694,C095,P024,1,2023-10-10 04:00:00,Store B
T1695,C093,P020,1,2023-10-10 08:00:00,Store B
T1696,C040,P037,1,2023-10-10 12:00:00,Store B
T1697,C091,P020,3,2023-10-10 16:00:00,Store B
T1698,C069,P012,1,2023-10-10 20:00:00,Store C
T1699,C071,P033,1,2023-10-11 00:00:00,Store A
T1700,C032,P028,1,2023-10-11 04:00:00,Store A
T1701,C021,P008,1,2023-10-11 08:00:00,Store B
T1702,C087,P001,4,2023-10-11 12:00:00,Store B
T1703,C072,P037,1,2023-10-11 16:00:00,Store B
T1704,C067,P022,5,2023-10-11 20:00:00,Store A
T1705,C087,P006,1,2023-10-12 00:00:00,Store B
T1706,C089,P021,1,2023-10-12 04:00:00,Store C
T1707,C036,P032,3,2023-10-12 08:00:00,Store C
T1708,C080,P035,1,2023-10-12 12:00:00,Store C
T1709,C032,P015,2,2023-10-12 16:00:00,Store A
T1710,C088,P005,5,2023-10-12 20:00:00,Store B
T1711,C083,P046,1,2023-10-13 00:00:00,Store B
T1712,C099,P050,1,2023-10-13 04:00:00,Store B
T1713,C019,P048,2,2023-10-13 08:00:00,Store A
T1714,C016,P006,1,2023-10-13 12:00:00,Store A
T1715,C052,P025,1,2023-10-13 16:00:00,Store A
T1716,C050,P046,1,2023-10-13 20:00:00,Store A
T1717,C048,P040,1,2023-10-14 00:00:00,Store C
T1718,C096,P029,3,2023-10-14 04:00:00,Store A
T1719,C048,P007,1,2023-10-14 08:00:00,Store A
T1720,C051,P040,1,2023-10-14 12:00:00,Store A
T1721,C089,P013,2,2023-10-14 16:00:00,Store B
T1722,C068,P038,1,2023-10-14 20:00:00,Store B
T1723,C090,P018,1,2023-10-15 00:00:00,Store B
T1724,C018,P002,3,2023-10-15 04:00:00,Store C
T1725,C071,P008,1,2023-10-15 08:00:00,Store C
T1726,C010,P011,3,2023-10-15 12:00:00,Store A
T1727,C017,P033,3,2023-10-15 16:00:00,Store B
T1728,C096,P038,1,2023-10-15 20:00:00,Store C
T1729,C033,P048,2,2023-10-16 00:00:00,Store B
T1730,C075,P027,1,2023-10-16 04:00:00,Store C
T1731,C065,P020,1,2023-10-16 08:00:00,Store C
T1732,C059,P012,3,2023-10-16 12:00:00,Store A
T1733,C096,P043,3,2023-10-16 16:00:00,Store A
T1734,C007,P031,1,2023-10-16 20:00:00,Store C
T1735,C083,P027,2,2023-10-17 00:00:00,Store A
T1736,C099,P032,4,2023-10-17 04:00:00,Store C
T1737,C077,P010,4,2023-10-17 08:00:00,Store C
T1738,C098,P003,2,2023-10-17 12:00:00,Store B
T1739,C015,P045,1,2023-10-17 16:00:00,Store A
T1740,C066,P027,1,2023-10-17 20:00:00,Store A
T1741,C050,P035,4,2023-10-18 00:00:00,Store A
T1742,C087,P031,1,2023-10-18 04:00:00,Store B
T1743,C100,P015,2,2023-10-18 08:00:00,Store B
T1744,C049,P016,1,2023-10-18 12:00:00,Store B
T1745,C083,P013,1,2023-10-18 16:00:00,Store A
T1746,C042,P049,1,2023-10-18 20:00:00,Store A
T1747,C077,P035,5,2023-10-19 00:00:00,Store A
T1748,C070,P011,1,2023-10-19 04:00:00,Store B
T1749,C099,P021,2,2023-10-19 08:00:00,Store B
T1750,C080,P011,1,2023-10-19 12:00:00,Store C
T1751,C059,P030,1,2023-10-19 16:00:00,Store B
T1752,C028,P048,1,2023-10-19 20:00:00,Store C
T1753,C035,P035,2,2023-10-20 00:00:00,Store A
T1754,C045,P022,1,2023-10-20 04:00:00,Store B
T1755,C049,P038,1,2023-10-20 08:00:00,Store A
T1756,C094,P031,1,2023-10-20 12:00:00,Store A
T1757,C077,P014,1,2023-10-20 16:00:00,Store A
T1758,C074,P024,4,2023-10-20 20:00:00,Store A
T1759,C028,P050,4,2023-10-21 00:00:00,Store B
T1760,C094,P049,1,2023-10-21 04:00:00,Store A
T1761,C087,P032,2,2023-10-21 08:00:00,Store C
T1762,C019,P036,4,2023-10-21 12:00:00,Store B
T1763,C086,P032,1,2023-10-21 16:00:00,Store A
T1764,C076,P015,3,2023-10-21 20:00:00,Store B
T1765,C022,P043,4,2023-10-22 00:00:00,Store C
T1766,C069,P035,1,2023-10-22 04:00:00,Store A
T1767,C071,P003,1,2023-10-22 08:00:00,Store C
T1768,C037,P016,4,2023-10-22 12:00:00,Store A
T1769,C098,P005,2,2023-10-22 16:00:00,Store C
T1770,C094,P021,1,2023-10-22 20:00:00,Store A
T1771,C084,P010,1,2023-10-23 00:00:00,Store B
T1772,C069,P019,1,2023-10-23 04:00:00,Store A
T1773,C065,P025,2,2023-10-23 08:00:00,Store B
T1774,C083,P004,2,2023-10-23 12:00:00,Store A
T1775,C076,P029,5,2023-10-23 16:00:00,Store A
T1776,C017,P019,1,2023-10-23 20:00:00,Store C
T1777,C073,P043,2,2023-10-24 00:00:00,Store C
T1778,C091,P002,2,2023-10-24 04:00:00,Store C
T1779,C069,P010,1,2023-10-24 08:00:00,Store A
T1780,C015,P043,1,2023-10-24 12:00:00,Store A
T1781,C090,P025,5,2023-10-24 16:00:00,Store A
T1782,C042,P020,3,2023-10-24 20:00:00,Store B
T1783,C050,P048,1,2023-10-25 00:00:00,Store B
T1784,C037,P019,2,2023-10-25 04:00:00,Store A
T1785,C057,P023,1,2023-10-25 08:00:00,Store C
T1786,C089,P024,2,2023-10-25 12:00:00,Store C
T1787,C074,P011,2,2023-10-25 16:00:00,Store C
T1788,C043,P046,2,2023-10-25 20:00:00,Store A
T1789,C095,P034,5,2023-10-26 00:00:00,Store C
T1790,C095,P028,2,2023-10-26 04:00:00,Store A
T1791,C095,P005,1,2023-10-26 08:00:00,Store B
T1792,C047,P005,3,2023-10-26 12:00:00,Store C
T1793,C069,P021,1,2023-10-26 16:00:00,Store B
T1794,C100,P012,1,2023-10-26 20:00:00,Store C
T1795,C090,P050,1,2023-10-27 00:00:00,Store A
T1796,C009,P004,1,2023-10-27 04:00:00,Store A
T1797,C018,P049,3,2023-10-27 08:00:00,Store A
T1798,C070,P042,1,2023-10-27 12:00:00,Store A
T1799,C096,P020,3,2023-10-27 16:00:00,Store C
T1800,C075,P038,2,2023-10-27 20:00:00,Store B
T1801,C072,P025,1,2023-10-28 00:00:00,Store A
T1802,C026,P014,3,2023-10-28 04:00:00,Store C
T1803,C083,P011,1,2023-10-28 08:00:00,Store B
T1804,C092,P032,1,2023-10-28 12:00:00,Store A
T1805,C062,P011,2,2023-10-28 16:00:00,Store B
T1806,C090,P018,1,2023-10-28 20:00:00,Store A
T1807,C099,P027,1,2023-10-29 00:00:00,Store B
T1808,C042,P018,2,2023-10-29 04:00:00,Store B
T1809,C074,P023,2,2023-10-29 08:00:00,Store A
T1810,C053,P011,1,2023-10-29 12:00:00,Store C
T1811,C091,P021,4,2023-10-29 16:00:00,Store B
T1812,C078,P044,2,2023-10-29 20:00:00,Store A
T1813,C082,P005,3,2023-10-30 00:00:00,Store B
T1814,C091,P023,1,2023-10-30 04:00:00,Store B
T1815,C064,P041,2,2023-10-30 08:00:00,Store C
T1816,C097,P025,3,2023-10-30 12:00:00,Store B
T1817,C075,P041,2,2023-10-30 16:00:00,Store B
T1818,C036,P010,2,2023-10-30 20:00:00,Store A
T1819,C085,P022,1,2023-10-31 00:00:00,Store A
T1820,C091,P019,1,2023-10-31 04:00:00,Store C
T1821,C056,P001,1,2023-10-31 08:00:00,Store B
T1822,C094,P007,1,2023-10-31 12:00:00,Store B
T1823,C096,P004,3,2023-10-31 16:00:00,Store B
T1824,C052,P001,1,2023-10-31 20:00:00,Store C
T1825,C100,P015,4,2023-11-01 00:00:00,Store B
T1826,C033,P040,4,2023-11-01 04:00:00,Store A
T1827,C042,P012,1,2023-11-01 08:00:00,Store C
T1828,C040,P022,1,2023-11-01 12:00:00,Store A
T1829,C096,P022,3,2023-11-01 16:00:00,Store A
T1830,C083,P050,4,2023-11-01 20:00:00,Store C
T1831,C035,P047,1,2023-11-02 00:00:00,Store A
T1832,C068,P017,1,2023-11-02 04:00:00,Store B
T1833,C080,P029,2,2023-11-02 08:00:00,Store C
T1834,C022,P046,2,2023-11-02 12:00:00,Store A
T1835,C095,P014,1,2023-11-02 16:00:00,Store B
T1836,C091,P050,2,2023-11-02 20:00:00,Store B
T1837,C073,P020,1,2023-11-03 00:00:00,Store A
T1838,C099,P050,1,2023-11-03 04:00:00,Store B
T1839,C066,P048,1,2023-11-03 08:00:00,Store C
T1840,C100,P033,1,2023-11-03 12:00:00,Store A
T1841,C084,P043,1,2023-11-03 16:00:00,Store B
T1842,C082,P015,1,2023-11-03 20:00:00,Store B
T1843,C037,P012,1,2023-11-04 00:00:00,Store A
T1844,C095,P040,1,2023-11-04 04:00:00,Store A
T1845,C067,P020,1,2023-11-04 08:00:00,Store A
T1846,C036,P030,5,2023-11-04 12:00:00,Store A
T1847,C004,P038,1,2023-11-04 16:00:00,Store C
T1848,C077,P003,1,2023-11-04 20:00:00,Store A
T1849,C074,P028,2,2023-11-05 00:00:00,Store C
T1850,C087,P026,5,2023-11-05 04:00:00,Store C
T1851,C096,P030,1,2023-11-05 08:00:00,Store A
T1852,C021,P013,2,2023-11-05 12:00:00,Store C
T1853,C087,P013,2,2023-11-05 16:00:00,Store A
T1854,C040,P002,2,2023-11-05 20:00:00,Store A
T1855,C094,P037,1,2023-11-06 00:00:00,Store B
T1856,C092,P049,2,2023-11-06 04:00:00,Store A
T1857,C075,P038,1,2023-11-06 08:00:00,Store B
T1858,C086,P002,2,2023-11-06 12:00:00,Store C
T1859,C056,P036,2,2023-11-06 16:00:00,Store B
T1860,C070,P026,1,2023-11-06 20:00:00,Store C
T1861,C092,P011,3,2023-11-07 00:00:00,Store A
T1862,C069,P008,1,2023-11-07 04:00:00,Store C
T1863,C060,P044,3,2023-11-07 08:00:00,Store C
T1864,C072,P040,1,2023-11-07 12:00:00,Store A
T1865,C093,P043,1,2023-11-07 16:00:00,Store C
T1866,C058,P022,1,2023-11-07 20:00:00,Store A
T1867,C038,P020,4,2023-11-08 00:00:00,Store B
T1868,C086,P008,1,2023-11-08 04:00:00,Store A
T1869,C092,P029,1,2023-11-08 08:00:00,Store A
T1870,C026,P040,1,2023-11-08 12:00:00,Store C
T1871,C047,P026,2,2023-11-08 16:00:00,Store B
T1872,C033,P030,2,2023-11-08 20:00:00,Store A
T1873,C059,P017,1,2023-11-09 00:00:00,Store B
T1874,C068,P020,1,2023-11-09 04:00:00,Store B
T1875,C088,P016,1,2023-11-09 08:00:00,Store C
T1876,C083,P046,1,2023-11-09 12:00:00,Store A
T1877,C081,P043,1,2023-11-09 16:00:00,Store C
T1878,C060,P007,2,2023-11-09 20:00:00,Store A
T1879,C093,P016,1,2023-11-10 00:00:00,Store B
T1880,C070,P045,1,2023-11-10 04:00:00,Store A
T1881,C100,P047,1,2023-11-10 08:00:00,Store A
T1882,C082,P048,5,2023-11-10 12:00:00,Store B
T1883,C030,P027,4,2023-11-10 16:00:00,Store B
T1884,C084,P023,3,2023-11-10 20:00:00,Store A
T1885,C057,P024,1,2023-11-11 00:00:00,Store C
T1886,C085,P009,1,2023-11-11 04:00:00,Store A
T1887,C019,P035,1,2023-11-11 08:00:00,Store B
T1888,C038,P020,1,2023-11-11 12:00:00,Store C
T1889,C094,P037,2,2023-11-11 16:00:00,Store B
T1890,C046,P042,3,2023-11-11 20:00:00,Store B
T1891,C093,P017,3,2023-11-12 00:00:00,Store C
T1892,C052,P047,3,2023-11-12 04:00:00,Store B
T1893,C082,P031,1,2023-11-12 08:00:00,Store B
T1894,C085,P008,2,2023-11-12 12:00:00,Store B
T1895,C073,P015,1,2023-11-12 16:00:00,Store B
T1896,C055,P031,1,2023-11-12 20:00:00,Store B
T1897,C044,P030,2,2023-11-13 00:00:00,Store B
T1898,C010,P046,1,2023-11-13 04:00:00,Store B
T1899,C055,P020,1,2023-11-13 08:00:00,Store B
T1900,C083,P039,1,2023-11-13 12:00:00,Store B
T1901,C098,P012,2,2023-11-13 16:00:00,Store A
T1902,C095,P049,3,2023-11-13 20:00:00,Store A
T1903,C089,P017,1,2023-11-14 00:00:00,Store B
T1904,C090,P042,3,2023-11-14 04:00:00,Store A
T1905,C084,P030,1,2023-11-14 08:00:00,Store C
T1906,C050,P029,1,2023-11-14 12:00:00,Store A
T1907,C096,P019,2,2023-11-14 16:00:00,Store B
T1908,C084,P046,2,2023-11-14 20:00:00,Store B
T1909,C077,P011,5,2023-11-15 00:00:00,Store A
T1910,C028,P034,1,2023-11-15 04:00:00,Store B
T1911,C068,P050,2,2023-11-15 08:00:00,Store C
T1912,C069,P007,2,2023-11-15 12:00:00,Store C
T1913,C094,P044,4,2023-11-15 16:00:00,Store B
T1914,C076,P034,1,2023-11-15 20:00:00,Store C
T1915,C062,P020,3,2023-11-16 00:00:00,Store C
T1916,C099,P050,2,2023-11-16 04:00:00,Store A
T1917,C027,P038,1,2023-11-16 08:00:00,Store C
T1918,C066,P024,1,2023-11-16 12:00:00,Store A
T1919,C013,P010,1,2023-11-16 16:00:00,Store B
T1920,C088,P032,2,2023-11-16 20:00:00,Store A
T1921,C097,P015,3,2023-11-17 00:00:00,Store B
T1922,C052,P037,2,2023-11-17 04:00:00,Store B
T1923,C094,P020,2,2023-11-17 08:00:00,Store B
